id,name,brand,category,price,description,stock,rating
SP1155,Fusion Phone,Futura,smartphone,994.43,Smartphone with advanced camera system.,117,4.0
SPK1156,BoomBox,AudioMax,speaker,493.59,Speaker delivering deep bass.,4,3.5
TV1157,Ultra TV,Spectra,smart_tv,385.92,50 inch smart TV with 4K resolution.,41,4.0
SPK1158,ClearSound,BeatBox,speaker,499.75,Speaker delivering compact design.,90,4.5
TV1159,Vivid TV,UltraVision,smart_tv,2184.41,75 inch smart TV with HDR support.,48,4.8
LP1160,Ultra Thin,UltraComp,laptop,996.31,13.3 inch laptop featuring long battery life.,38,4.2
LP1161,Econo Note,TechCo,laptop,595.75,15.6 inch laptop featuring lightweight design.,195,0.0
SPK1162,BoomBox,SoundCo,speaker,395.13,Speaker delivering wireless connectivity.,79,4.0
LP1163,Business Mate,EconCo,laptop,1681.52,14 inch laptop featuring long battery life.,67,4.4
SPK1164,BoomBox,BeatBox,speaker,150.23,Speaker delivering wireless connectivity.,135,3.9
SPK1165,BoomBox,SoundCo,speaker,366.46,Speaker delivering wireless connectivity.,8,0.0
LP1166,Pro Book,TechCo,laptop,1711.28,14 inch laptop featuring long battery life.,158,0.0
TV1167,Ultra TV,UltraVision,smart_tv,708.55,75 inch smart TV with HDR support.,58,0.0
LP1168,Business Mate,UltraComp,laptop,1974.83,15.6 inch laptop featuring long battery life.,11,4.2
LP1169,Pro Book,UltraComp,laptop,1870.08,17 inch laptop featuring latest processor.,115,4.2
SPK1170,ClearSound,BeatBox,speaker,492.11,Speaker delivering compact design.,138,3.8
TV1171,Infinity TV,ViewTech,smart_tv,443.47,40 inch smart TV with smart connectivity.,166,3.5
SPK1172,Bass Boost,BeatBox,speaker,238.25,Speaker delivering crystal clear sound.,24,3.6
SP1173,Mobile Z,NextCom,smartphone,719.31,Smartphone with vivid display.,55,4.5
SP1174,Maxi Phone,TechCo,smartphone,1109.9,Smartphone with 5G connectivity.,173,4.8
SPK1175,Audio Pro,AudioMax,speaker,289.43,Speaker delivering crystal clear sound.,44,4.0
SPK1176,Audio Pro,SoundCo,speaker,454.62,Speaker delivering compact design.,128,3.8
SPK1177,BoomBox,BassLine,speaker,358.77,Speaker delivering deep bass.,51,4.8
LP1178,Business Mate,UltraComp,laptop,517.59,13.3 inch laptop featuring long battery life.,81,4.5
LP1179,Business Mate,NextGen,laptop,436.87,15.6 inch laptop featuring long battery life.,144,4.8
LP1180,Pro Book,NextGen,laptop,664.31,15.6 inch laptop featuring lightweight design.,46,4.4
SPK1181,Bass Boost,SoundCo,speaker,379.22,Speaker delivering compact design.,86,3.9
LP1182,Performance Pro,EconCo,laptop,349.6,13.3 inch laptop featuring latest processor.,23,4.0
SPK1183,Bass Boost,AudioMax,speaker,106.16,Speaker delivering crystal clear sound.,9,4.2
LP1184,Ultra Thin,UltraComp,laptop,949.14,15.6 inch laptop featuring lightweight design.,43,3.8
LP1185,Performance Pro,EconCo,laptop,997.77,15.6 inch laptop featuring high performance graphics.,122,4.0
TV1186,SmartView TV,UltraVision,smart_tv,1427.47,65 inch smart TV with smart connectivity.,178,4.5
TV1187,Vivid TV,Spectra,smart_tv,2174.75,55 inch smart TV with smart connectivity.,33,3.7
SPK1188,Audio Pro,BassLine,speaker,287.92,Speaker delivering crystal clear sound.,28,4.5
LP1189,Econo Note,TechCo,laptop,395.16,13.3 inch laptop featuring lightweight design.,45,4.0
TV1190,Ultra TV,Spectra,smart_tv,788.09,50 inch smart TV with smart connectivity.,50,4.0
TV1191,Infinity TV,ViewTech,smart_tv,692.5,50 inch smart TV with HDR support.,57,4.0
SP1192,Mobile Z,TechCo,smartphone,612.39,Smartphone with long-lasting battery.,168,4.8
SP1193,SmartPhone Y,Futura,smartphone,1024.39,Smartphone with 5G connectivity.,27,4.0
SPK1194,Audio Pro,AudioMax,speaker,249.02,Speaker delivering deep bass.,185,0.0
LP1195,Business Mate,UltraComp,laptop,963.04,17 inch laptop featuring high performance graphics.,49,4.3
SP1196,Fusion Phone,TechCo,smartphone,1031.29,Smartphone with long-lasting battery.,159,3.8
SPK1197,Audio Pro,AudioMax,speaker,260.22,Speaker delivering crystal clear sound.,75,3.8
SPK1198,Audio Pro,BeatBox,speaker,437.69,Speaker delivering crystal clear sound.,144,4.2
SPK1199,ClearSound,AudioMax,speaker,230.38,Speaker delivering deep bass.,15,4.0
SPK1200,ClearSound,AudioMax,speaker,141.82,Speaker delivering wireless connectivity.,140,3.8
TV1201,Vivid TV,ViewTech,smart_tv,1416.89,75 inch smart TV with sleek design.,74,4.5
TV1202,Infinity TV,Spectra,smart_tv,1422.01,75 inch smart TV with sleek design.,37,4.0
TV1203,Ultra TV,CinemaCo,smart_tv,2334.66,65 inch smart TV with sleek design.,184,0.0
SPK1204,Audio Pro,BassLine,speaker,291.85,Speaker delivering crystal clear sound.,12,0.0
SP1205,Mobile Z,RivalTech,smartphone,335.9,Smartphone with long-lasting battery.,158,3.0
LP1206,Business Mate,UltraComp,laptop,476.99,17 inch laptop featuring lightweight design.,184,3.8
SP1207,Fusion Phone,NextCom,smartphone,1191.8,Smartphone with advanced camera system.,105,4.1
TV1208,Vivid TV,CinemaCo,smart_tv,2868.84,55 inch smart TV with sleek design.,25,4.2
LP1209,Econo Note,UltraComp,laptop,1852.21,15.6 inch laptop featuring lightweight design.,19,4.1
SPK1210,BoomBox,AudioMax,speaker,409.43,Speaker delivering crystal clear sound.,198,3.8
SP1211,Maxi Phone,Futura,smartphone,723.23,Smartphone with 5G connectivity.,104,4.2
TV1212,SmartView TV,Spectra,smart_tv,1805.81,40 inch smart TV with 4K resolution.,57,4.8
SPK1213,ClearSound,AudioMax,speaker,116.29,Speaker delivering crystal clear sound.,200,3.8
SPK1214,SoundWave,BeatBox,speaker,89.65,Speaker delivering wireless connectivity.,2,3.5
TV1215,Cinema TV,UltraVision,smart_tv,634.26,65 inch smart TV with HDR support.,169,3.7
LP1216,Business Mate,TechCo,laptop,872.92,15.6 inch laptop featuring high performance graphics.,63,4.5
LP1217,Econo Note,TechCo,laptop,1447.24,17 inch laptop featuring lightweight design.,70,3.5
SP1218,Maxi Phone,TechCo,smartphone,409.44,Smartphone with vivid display.,59,4.0
SPK1219,Bass Boost,BeatBox,speaker,442.67,Speaker delivering crystal clear sound.,128,3.5
SPK1220,BoomBox,AudioMax,speaker,278.39,Speaker delivering compact design.,167,4.0
TV1221,Ultra TV,ViewTech,smart_tv,2298.19,40 inch smart TV with smart connectivity.,197,3.5
LP1222,Business Mate,EconCo,laptop,657.87,17 inch laptop featuring latest processor.,51,3.8
SP1223,Mobile Z,TechCo,smartphone,851.9,Smartphone with 5G connectivity.,135,0.0
TV1224,Ultra TV,ViewTech,smart_tv,832.52,50 inch smart TV with HDR support.,50,3.0
SP1225,SmartPhone Y,NextCom,smartphone,965.75,Smartphone with advanced camera system.,47,4.0
SP1226,SmartPhone Y,TechCo,smartphone,477.06,Smartphone with 5G connectivity.,120,4.0
SPK1227,ClearSound,BeatBox,speaker,456.89,Speaker delivering crystal clear sound.,113,4.5
SPK1228,Bass Boost,SoundCo,speaker,59.24,Speaker delivering wireless connectivity.,22,3.5
TV1229,Vivid TV,CinemaCo,smart_tv,1391.56,55 inch smart TV with smart connectivity.,61,3.8
SP1230,Maxi Phone,Futura,smartphone,908.48,Smartphone with 5G connectivity.,118,4.1
TV1231,Infinity TV,UltraVision,smart_tv,1109.63,55 inch smart TV with 4K resolution.,141,4.0
SPK1232,ClearSound,SoundCo,speaker,90.77,Speaker delivering wireless connectivity.,83,3.7
SP1233,Mobile Z,RivalTech,smartphone,911.83,Smartphone with long-lasting battery.,147,4.7
SP1234,SmartPhone X,TechCo,smartphone,896.62,Smartphone with advanced camera system.,37,4.0
TV1235,Vivid TV,Spectra,smart_tv,879.25,75 inch smart TV with 4K resolution.,168,3.8
SP1236,Maxi Phone,Futura,smartphone,1046.66,Smartphone with long-lasting battery.,126,0.0
SP1237,Maxi Phone,NextCom,smartphone,554.81,Smartphone with 5G connectivity.,11,4.2
SP1238,Fusion Phone,TechCo,smartphone,770.75,Smartphone with long-lasting battery.,177,0.0
SP1239,Mobile Z,RivalTech,smartphone,372.47,Smartphone with 5G connectivity.,59,4.5
LP1240,Ultra Thin,TechCo,laptop,1207.25,14 inch laptop featuring latest processor.,163,4.0
LP1241,Performance Pro,TechCo,laptop,1187.13,17 inch laptop featuring long battery life.,184,4.0
SPK1242,SoundWave,AudioMax,speaker,446.42,Speaker delivering compact design.,15,3.8
SPK1243,BoomBox,BassLine,speaker,65.64,Speaker delivering deep bass.,97,3.9
TV1244,Vivid TV,Spectra,smart_tv,2397.71,65 inch smart TV with 4K resolution.,199,4.2
LP1245,Pro Book,NextGen,laptop,488.06,15.6 inch laptop featuring high performance graphics.,7,3.5
SP1246,Fusion Phone,Futura,smartphone,1193.46,Smartphone with 5G connectivity.,127,3.7
TV1247,Vivid TV,UltraVision,smart_tv,1842.66,65 inch smart TV with smart connectivity.,139,0.0
TV1248,SmartView TV,CinemaCo,smart_tv,1248.63,75 inch smart TV with HDR support.,107,3.2
LP1249,Econo Note,NextGen,laptop,806.56,13.3 inch laptop featuring high performance graphics.,46,4.8
SP1250,Maxi Phone,Futura,smartphone,337.59,Smartphone with 5G connectivity.,30,4.2
LP1251,Ultra Thin,EconCo,laptop,1059.62,15.6 inch laptop featuring high performance graphics.,14,4.0
TV1252,Infinity TV,UltraVision,smart_tv,680.54,50 inch smart TV with sleek design.,199,3.5
TV1253,Vivid TV,Spectra,smart_tv,1660.37,65 inch smart TV with sleek design.,69,3.8
TV1254,Vivid TV,ViewTech,smart_tv,2003.12,65 inch smart TV with 4K resolution.,19,4.5
TV1255,SmartView TV,ViewTech,smart_tv,1824.21,55 inch smart TV with smart connectivity.,194,4.2
TV1256,Ultra TV,CinemaCo,smart_tv,2856.86,55 inch smart TV with 4K resolution.,68,3.8
SP1257,SmartPhone X,RivalTech,smartphone,870.45,Smartphone with vivid display.,104,4.5
SP1258,SmartPhone Y,Futura,smartphone,1156.15,Smartphone with advanced camera system.,152,3.3
SP1259,Fusion Phone,NextCom,smartphone,459.02,Smartphone with 5G connectivity.,8,4.0
TV1260,SmartView TV,CinemaCo,smart_tv,2454.67,55 inch smart TV with 4K resolution.,199,3.5
TV1261,Ultra TV,CinemaCo,smart_tv,2559.39,65 inch smart TV with HDR support.,188,4.0
LP1262,Performance Pro,NextGen,laptop,513.66,14 inch laptop featuring long battery life.,148,4.0
TV1263,Ultra TV,UltraVision,smart_tv,2767.53,40 inch smart TV with HDR support.,38,3.8
LP1264,Performance Pro,UltraComp,laptop,1325.57,15.6 inch laptop featuring lightweight design.,161,3.8
SPK1265,ClearSound,BeatBox,speaker,247.17,Speaker delivering deep bass.,46,0.0
SP1266,Fusion Phone,TechCo,smartphone,939.24,Smartphone with 5G connectivity.,94,4.5
TV1267,Vivid TV,ViewTech,smart_tv,2606.14,40 inch smart TV with 4K resolution.,62,3.5
SP1268,Mobile Z,NextCom,smartphone,631.52,Smartphone with long-lasting battery.,86,3.8
SP1269,SmartPhone Y,NextCom,smartphone,813.76,Smartphone with long-lasting battery.,106,5.0
SP1270,Fusion Phone,RivalTech,smartphone,263.3,Smartphone with vivid display.,82,3.0
TV1271,Ultra TV,ViewTech,smart_tv,2885.53,65 inch smart TV with smart connectivity.,16,3.5
LP1272,Performance Pro,NextGen,laptop,529.16,15.6 inch laptop featuring long battery life.,60,3.5
SPK1273,SoundWave,AudioMax,speaker,255.44,Speaker delivering wireless connectivity.,118,4.2
LP1274,Pro Book,NextGen,laptop,1655.57,15.6 inch laptop featuring lightweight design.,161,4.0
TV1275,Vivid TV,UltraVision,smart_tv,2155.46,55 inch smart TV with 4K resolution.,33,0.0
SPK1276,BoomBox,BeatBox,speaker,414.81,Speaker delivering compact design.,160,4.5
LP1277,Pro Book,UltraComp,laptop,554.5,15.6 inch laptop featuring high performance graphics.,132,0.0
SP1278,SmartPhone X,TechCo,smartphone,397.7,Smartphone with advanced camera system.,137,4.0
SP1279,Fusion Phone,NextCom,smartphone,456.48,Smartphone with long-lasting battery.,28,3.5
LP1280,Econo Note,EconCo,laptop,355.55,15.6 inch laptop featuring high performance graphics.,44,4.5
SPK1281,Bass Boost,SoundCo,speaker,166.2,Speaker delivering wireless connectivity.,90,4.1
LP1282,Performance Pro,TechCo,laptop,580.28,15.6 inch laptop featuring latest processor.,195,4.1
TV1283,SmartView TV,ViewTech,smart_tv,2377.57,65 inch smart TV with sleek design.,67,3.8
LP1284,Ultra Thin,NextGen,laptop,568.72,13.3 inch laptop featuring lightweight design.,107,4.5
SPK1285,Bass Boost,BeatBox,speaker,370.66,Speaker delivering deep bass.,130,4.2
LP1286,Econo Note,TechCo,laptop,1544.61,14 inch laptop featuring lightweight design.,169,4.0
SPK1287,BoomBox,BassLine,speaker,87.68,Speaker delivering crystal clear sound.,154,0.0
SPK1288,BoomBox,BeatBox,speaker,424.05,Speaker delivering compact design.,23,4.5
LP1289,Pro Book,NextGen,laptop,1544.1,17 inch laptop featuring lightweight design.,169,4.0
SP1290,Fusion Phone,RivalTech,smartphone,985.63,Smartphone with vivid display.,70,4.0
SP1291,Maxi Phone,Futura,smartphone,269.02,Smartphone with 5G connectivity.,50,3.8
SPK1292,Audio Pro,BeatBox,speaker,141.78,Speaker delivering crystal clear sound.,122,4.5
SP1293,Maxi Phone,RivalTech,smartphone,401.81,Smartphone with long-lasting battery.,136,5.0
SPK1294,SoundWave,AudioMax,speaker,291.65,Speaker delivering crystal clear sound.,37,0.0
SP1295,SmartPhone Y,NextCom,smartphone,1062.38,Smartphone with advanced camera system.,121,3.9
SPK1296,ClearSound,BeatBox,speaker,407.59,Speaker delivering compact design.,5,3.0
SPK1297,BoomBox,BassLine,speaker,239.07,Speaker delivering crystal clear sound.,183,4.2
LP1298,Ultra Thin,TechCo,laptop,959.02,13.3 inch laptop featuring latest processor.,67,3.5
TV1299,Vivid TV,CinemaCo,smart_tv,2255.71,40 inch smart TV with 4K resolution.,122,0.0
SP1300,SmartPhone X,TechCo,smartphone,968.15,Smartphone with long-lasting battery.,192,4.5
SPK1301,BoomBox,BeatBox,speaker,369.14,Speaker delivering crystal clear sound.,28,4.0
SP1302,SmartPhone X,NextCom,smartphone,208.97,Smartphone with 5G connectivity.,191,3.9
TV1303,Vivid TV,Spectra,smart_tv,2081.24,55 inch smart TV with smart connectivity.,134,5.0
SP1304,SmartPhone X,Futura,smartphone,769.09,Smartphone with vivid display.,15,5.0
LP1305,Ultra Thin,TechCo,laptop,894.06,17 inch laptop featuring long battery life.,183,3.7
TV1306,Cinema TV,ViewTech,smart_tv,632.67,75 inch smart TV with HDR support.,77,4.0
SP1307,SmartPhone X,NextCom,smartphone,521.7,Smartphone with long-lasting battery.,131,3.5
LP1308,Business Mate,UltraComp,laptop,892.73,14 inch laptop featuring latest processor.,115,4.3
TV1309,SmartView TV,Spectra,smart_tv,2835.3,75 inch smart TV with smart connectivity.,52,0.0
LP1310,Ultra Thin,TechCo,laptop,619.83,14 inch laptop featuring high performance graphics.,196,3.8
SP1311,Maxi Phone,TechCo,smartphone,967.17,Smartphone with 5G connectivity.,12,4.2
SPK1312,BoomBox,AudioMax,speaker,54.3,Speaker delivering wireless connectivity.,66,0.0
LP1313,Pro Book,UltraComp,laptop,1522.55,14 inch laptop featuring latest processor.,81,3.0
SP1314,Mobile Z,RivalTech,smartphone,329.64,Smartphone with advanced camera system.,149,4.0
SP1315,Fusion Phone,TechCo,smartphone,1173.62,Smartphone with 5G connectivity.,48,4.5
SPK1316,ClearSound,BassLine,speaker,328.87,Speaker delivering crystal clear sound.,195,3.8
TV1317,Infinity TV,Spectra,smart_tv,491.5,40 inch smart TV with HDR support.,198,4.0
TV1318,Cinema TV,CinemaCo,smart_tv,512.84,55 inch smart TV with HDR support.,66,3.5
LP1319,Performance Pro,EconCo,laptop,887.38,15.6 inch laptop featuring high performance graphics.,30,4.1
SP1320,Mobile Z,TechCo,smartphone,1159.74,Smartphone with long-lasting battery.,164,4.0
SPK1321,Audio Pro,BeatBox,speaker,298.5,Speaker delivering deep bass.,92,4.5
SPK1322,Bass Boost,SoundCo,speaker,376.93,Speaker delivering compact design.,139,3.5
TV1323,Vivid TV,ViewTech,smart_tv,2079.48,65 inch smart TV with 4K resolution.,146,4.5
SPK1324,SoundWave,AudioMax,speaker,201.41,Speaker delivering deep bass.,177,3.2
LP1325,Performance Pro,UltraComp,laptop,1736.38,14 inch laptop featuring long battery life.,104,4.5
LP1326,Pro Book,EconCo,laptop,1282.04,14 inch laptop featuring high performance graphics.,30,3.5
TV1327,Infinity TV,CinemaCo,smart_tv,661.85,50 inch smart TV with HDR support.,103,4.1
SP1328,Mobile Z,Futura,smartphone,793.74,Smartphone with long-lasting battery.,127,3.6
TV1329,Ultra TV,CinemaCo,smart_tv,2275.0,40 inch smart TV with smart connectivity.,73,3.5
LP1330,Performance Pro,TechCo,laptop,1197.96,14 inch laptop featuring high performance graphics.,57,3.4
TV1331,SmartView TV,UltraVision,smart_tv,1162.04,40 inch smart TV with sleek design.,111,4.5
LP1332,Econo Note,TechCo,laptop,1286.13,17 inch laptop featuring latest processor.,164,3.5
SP1333,Maxi Phone,NextCom,smartphone,938.28,Smartphone with 5G connectivity.,33,4.0
LP1334,Performance Pro,UltraComp,laptop,1923.43,14 inch laptop featuring long battery life.,188,3.8
LP1335,Pro Book,TechCo,laptop,591.67,14 inch laptop featuring lightweight design.,52,4.5
TV1336,Ultra TV,Spectra,smart_tv,1753.42,65 inch smart TV with smart connectivity.,65,4.0
SP1337,Fusion Phone,Futura,smartphone,1091.59,Smartphone with 5G connectivity.,14,3.8
SP1338,Maxi Phone,TechCo,smartphone,416.87,Smartphone with advanced camera system.,25,0.0
SPK1339,Audio Pro,BassLine,speaker,267.47,Speaker delivering deep bass.,144,4.7
LP1340,Ultra Thin,NextGen,laptop,1397.45,13.3 inch laptop featuring high performance graphics.,128,0.0
TV1341,SmartView TV,CinemaCo,smart_tv,518.23,65 inch smart TV with 4K resolution.,46,0.0
SPK1342,Bass Boost,AudioMax,speaker,462.61,Speaker delivering crystal clear sound.,4,3.5
SPK1343,Audio Pro,SoundCo,speaker,132.46,Speaker delivering wireless connectivity.,31,4.5
SPK1344,ClearSound,BeatBox,speaker,241.27,Speaker delivering deep bass.,134,4.5
LP1345,Performance Pro,EconCo,laptop,664.64,14 inch laptop featuring lightweight design.,17,4.3
TV1346,Vivid TV,UltraVision,smart_tv,2132.59,40 inch smart TV with HDR support.,164,4.5
TV1347,Ultra TV,Spectra,smart_tv,373.91,40 inch smart TV with smart connectivity.,177,3.8
TV1348,Cinema TV,CinemaCo,smart_tv,2782.04,50 inch smart TV with smart connectivity.,159,3.5
SP1349,Mobile Z,NextCom,smartphone,361.03,Smartphone with long-lasting battery.,35,5.0
SP1350,Maxi Phone,TechCo,smartphone,891.22,Smartphone with advanced camera system.,179,3.5
SPK1351,BoomBox,AudioMax,speaker,93.11,Speaker delivering crystal clear sound.,127,3.0
TV1352,Ultra TV,CinemaCo,smart_tv,868.56,75 inch smart TV with sleek design.,23,0.0
SPK1353,ClearSound,AudioMax,speaker,160.1,Speaker delivering crystal clear sound.,131,4.0
TV1354,Ultra TV,ViewTech,smart_tv,1801.81,65 inch smart TV with HDR support.,174,4.3
SPK1355,BoomBox,AudioMax,speaker,128.2,Speaker delivering crystal clear sound.,14,0.0
LP1356,Business Mate,UltraComp,laptop,1742.55,14 inch laptop featuring lightweight design.,189,4.0
TV1357,Ultra TV,UltraVision,smart_tv,485.68,75 inch smart TV with smart connectivity.,64,0.0
LP1358,Business Mate,NextGen,laptop,1215.43,13.3 inch laptop featuring lightweight design.,158,0.0
SPK1359,Audio Pro,BassLine,speaker,225.39,Speaker delivering compact design.,104,3.5
TV1360,Vivid TV,CinemaCo,smart_tv,1699.8,50 inch smart TV with HDR support.,189,4.2
SP1361,Fusion Phone,RivalTech,smartphone,767.0,Smartphone with long-lasting battery.,144,4.0
LP1362,Performance Pro,NextGen,laptop,1277.88,17 inch laptop featuring long battery life.,197,4.0
LP1363,Business Mate,NextGen,laptop,1739.45,17 inch laptop featuring lightweight design.,122,3.5
SPK1364,BoomBox,BeatBox,speaker,496.9,Speaker delivering compact design.,109,3.5
LP1365,Business Mate,UltraComp,laptop,588.46,17 inch laptop featuring high performance graphics.,19,4.7
LP1366,Performance Pro,TechCo,laptop,330.34,17 inch laptop featuring latest processor.,148,4.8
TV1367,Cinema TV,ViewTech,smart_tv,2096.33,40 inch smart TV with HDR support.,61,4.2
SPK1368,Audio Pro,AudioMax,speaker,449.0,Speaker delivering wireless connectivity.,26,3.7
TV1369,Vivid TV,ViewTech,smart_tv,371.88,40 inch smart TV with smart connectivity.,7,4.2
LP1370,Performance Pro,EconCo,laptop,559.84,14 inch laptop featuring lightweight design.,113,4.5
LP1371,Ultra Thin,EconCo,laptop,332.15,17 inch laptop featuring long battery life.,73,0.0
LP1372,Ultra Thin,UltraComp,laptop,1586.85,15.6 inch laptop featuring latest processor.,111,4.0
SPK1373,BoomBox,SoundCo,speaker,146.48,Speaker delivering deep bass.,3,4.5
LP1374,Ultra Thin,TechCo,laptop,1716.51,17 inch laptop featuring lightweight design.,24,3.8
SPK1375,ClearSound,SoundCo,speaker,273.09,Speaker delivering wireless connectivity.,119,3.8
LP1376,Econo Note,TechCo,laptop,1797.89,13.3 inch laptop featuring long battery life.,41,3.5
SP1377,SmartPhone Y,NextCom,smartphone,1108.13,Smartphone with advanced camera system.,154,4.6
TV1378,Cinema TV,Spectra,smart_tv,1567.27,55 inch smart TV with 4K resolution.,18,4.0
SPK1379,Bass Boost,BeatBox,speaker,114.52,Speaker delivering crystal clear sound.,76,3.7
TV1380,Vivid TV,ViewTech,smart_tv,1749.12,50 inch smart TV with smart connectivity.,130,0.0
SPK1381,Audio Pro,AudioMax,speaker,411.21,Speaker delivering crystal clear sound.,156,4.4
SP1382,Mobile Z,Futura,smartphone,887.6,Smartphone with 5G connectivity.,28,3.5
TV1383,Vivid TV,Spectra,smart_tv,2910.36,50 inch smart TV with smart connectivity.,123,4.0
LP1384,Pro Book,EconCo,laptop,1589.94,15.6 inch laptop featuring latest processor.,75,3.5
SP1385,Maxi Phone,TechCo,smartphone,228.0,Smartphone with advanced camera system.,31,4.5
SP1386,Maxi Phone,NextCom,smartphone,741.84,Smartphone with advanced camera system.,133,4.0
SP1387,Maxi Phone,RivalTech,smartphone,593.01,Smartphone with advanced camera system.,9,4.0
LP1388,Econo Note,NextGen,laptop,1584.04,15.6 inch laptop featuring lightweight design.,199,0.0
TV1389,SmartView TV,CinemaCo,smart_tv,499.49,55 inch smart TV with 4K resolution.,13,5.0
TV1390,Vivid TV,CinemaCo,smart_tv,2683.55,40 inch smart TV with HDR support.,36,3.6
TV1391,Vivid TV,UltraVision,smart_tv,1386.54,55 inch smart TV with HDR support.,17,3.8
LP1392,Pro Book,NextGen,laptop,1015.51,14 inch laptop featuring high performance graphics.,105,4.5
SP1393,Fusion Phone,TechCo,smartphone,420.9,Smartphone with advanced camera system.,50,3.8
SP1394,SmartPhone X,TechCo,smartphone,1071.54,Smartphone with vivid display.,159,4.5
LP1395,Pro Book,EconCo,laptop,1177.02,15.6 inch laptop featuring high performance graphics.,52,0.0
TV1396,Infinity TV,ViewTech,smart_tv,2669.07,55 inch smart TV with HDR support.,140,0.0
LP1397,Econo Note,TechCo,laptop,907.4,14 inch laptop featuring high performance graphics.,3,4.3
LP1398,Performance Pro,UltraComp,laptop,1366.53,15.6 inch laptop featuring lightweight design.,197,0.0
SPK1399,BoomBox,BeatBox,speaker,396.6,Speaker delivering deep bass.,2,4.0
SP1400,Mobile Z,Futura,smartphone,630.11,Smartphone with vivid display.,175,3.6
LP1401,Performance Pro,TechCo,laptop,1508.92,13.3 inch laptop featuring latest processor.,89,4.0
SP1402,Fusion Phone,RivalTech,smartphone,367.07,Smartphone with long-lasting battery.,188,4.5
SP1403,Maxi Phone,RivalTech,smartphone,298.06,Smartphone with 5G connectivity.,51,3.8
SPK1404,ClearSound,SoundCo,speaker,309.33,Speaker delivering crystal clear sound.,108,4.0
SPK1405,SoundWave,BassLine,speaker,363.62,Speaker delivering deep bass.,136,4.2
SPK1406,Bass Boost,AudioMax,speaker,368.74,Speaker delivering wireless connectivity.,99,4.5
TV1407,Infinity TV,ViewTech,smart_tv,355.58,65 inch smart TV with sleek design.,1,4.0
SPK1408,ClearSound,SoundCo,speaker,471.88,Speaker delivering compact design.,101,3.5
SPK1409,ClearSound,AudioMax,speaker,72.26,Speaker delivering deep bass.,10,4.2
LP1410,Econo Note,TechCo,laptop,1567.82,14 inch laptop featuring high performance graphics.,94,4.0
TV1411,Infinity TV,ViewTech,smart_tv,2438.75,40 inch smart TV with HDR support.,104,3.0
SP1412,SmartPhone Y,TechCo,smartphone,490.02,Smartphone with vivid display.,91,4.0
TV1413,Infinity TV,ViewTech,smart_tv,632.81,65 inch smart TV with smart connectivity.,164,4.2
LP1414,Business Mate,EconCo,laptop,1259.63,13.3 inch laptop featuring latest processor.,4,4.0
SPK1415,ClearSound,BassLine,speaker,258.71,Speaker delivering wireless connectivity.,156,4.0
SP1416,SmartPhone Y,TechCo,smartphone,952.58,Smartphone with vivid display.,9,4.6
SP1417,SmartPhone Y,NextCom,smartphone,465.19,Smartphone with long-lasting battery.,76,4.2
TV1418,Vivid TV,ViewTech,smart_tv,1475.18,65 inch smart TV with sleek design.,106,3.5
TV1419,Ultra TV,UltraVision,smart_tv,1365.58,40 inch smart TV with 4K resolution.,108,3.8
SP1420,Maxi Phone,RivalTech,smartphone,383.43,Smartphone with advanced camera system.,29,3.5
SPK1421,BoomBox,BeatBox,speaker,287.52,Speaker delivering crystal clear sound.,46,4.0
SP1422,SmartPhone X,Futura,smartphone,492.6,Smartphone with 5G connectivity.,19,4.5
LP1423,Pro Book,UltraComp,laptop,1134.54,13.3 inch laptop featuring long battery life.,89,4.0
SPK1424,Audio Pro,BeatBox,speaker,317.32,Speaker delivering wireless connectivity.,109,3.5
TV1425,Infinity TV,ViewTech,smart_tv,798.99,65 inch smart TV with sleek design.,131,4.8
SPK1426,SoundWave,AudioMax,speaker,309.92,Speaker delivering compact design.,34,3.5
TV1427,Ultra TV,UltraVision,smart_tv,2648.48,40 inch smart TV with smart connectivity.,194,4.0
TV1428,Ultra TV,ViewTech,smart_tv,803.17,55 inch smart TV with smart connectivity.,86,3.5
TV1429,SmartView TV,CinemaCo,smart_tv,1917.62,50 inch smart TV with sleek design.,56,4.0
LP1430,Ultra Thin,EconCo,laptop,1371.67,13.3 inch laptop featuring latest processor.,0,4.2
SP1431,Maxi Phone,NextCom,smartphone,1187.01,Smartphone with long-lasting battery.,56,5.0
LP1432,Business Mate,TechCo,laptop,993.61,13.3 inch laptop featuring high performance graphics.,124,4.0
SP1433,Mobile Z,TechCo,smartphone,1124.28,Smartphone with 5G connectivity.,95,4.0
TV1434,Vivid TV,CinemaCo,smart_tv,2019.18,55 inch smart TV with 4K resolution.,37,3.5
LP1435,Performance Pro,UltraComp,laptop,508.81,13.3 inch laptop featuring lightweight design.,51,4.0
SPK1436,ClearSound,BassLine,speaker,174.43,Speaker delivering crystal clear sound.,83,4.0
SP1437,SmartPhone Y,TechCo,smartphone,664.23,Smartphone with 5G connectivity.,73,3.2
TV1438,Cinema TV,Spectra,smart_tv,1240.71,40 inch smart TV with smart connectivity.,131,0.0
LP1439,Performance Pro,TechCo,laptop,960.65,15.6 inch laptop featuring lightweight design.,119,3.5
LP1440,Pro Book,UltraComp,laptop,1412.48,13.3 inch laptop featuring long battery life.,11,4.2
LP1441,Business Mate,UltraComp,laptop,1707.58,14 inch laptop featuring long battery life.,164,4.0
